epoch,train_loss,val_loss,accuracy
0,3.9247524738311768,3.234686533610026,24.242424242424242
1,3.83900785446167,3.234686533610026,24.242424242424242
2,3.773749828338623,3.2346864144007363,33.33333333333333
3,3.927706241607666,3.234685778617859,35.60606060606061
4,3.9005775451660156,3.234579165776571,33.33333333333333
5,3.7291059494018555,3.2200924158096313,34.84848484848485
6,3.8100547790527344,3.2218806743621826,36.36363636363637
7,3.634814739227295,3.0893303553263345,37.121212121212125
8,3.423417329788208,2.97543998559316,45.45454545454545
9,3.395174980163574,3.0135295391082764,46.96969696969697
10,3.087027072906494,2.8513679107030234,54.54545454545454
11,3.2861545085906982,2.7292577624320984,63.63636363636363
12,3.019547462463379,2.7037898302078247,65.15151515151516
13,2.9434611797332764,2.5702140728632608,68.93939393939394
14,2.8521628379821777,2.5139428873856864,68.93939393939394
15,2.8975934982299805,2.469896505276362,75.0
16,2.92655348777771,2.5614588459332785,62.121212121212125
17,2.8272705078125,2.947321057319641,62.121212121212125
18,2.768862247467041,2.4627328415711722,75.75757575757575
19,2.7541956901550293,2.4410865803559623,71.96969696969697
20,2.7594096660614014,2.4827843606472015,72.72727272727273
21,2.6725447177886963,2.5493816435337067,71.21212121212122
22,2.6977577209472656,2.484401891628901,74.24242424242425
23,2.7142419815063477,2.6412908335526786,65.15151515151516
24,2.666316032409668,2.4934763809045157,78.03030303030303
25,2.638765811920166,2.5163597067197165,77.27272727272727
26,2.6394972801208496,2.4301765263080597,78.03030303030303
27,2.630012273788452,2.461873193581899,75.0
28,2.6131718158721924,2.477031091849009,77.27272727272727
29,2.5975401401519775,2.487161328395208,78.03030303030303
30,2.604215383529663,2.5111365715662637,75.0
31,2.588646173477173,2.4992189606030784,78.03030303030303
32,2.585815906524658,2.5138735274473825,79.54545454545455
33,2.5842478275299072,2.5289302468299866,79.54545454545455
34,2.582256555557251,2.5513016283512115,78.78787878787878
35,2.581279993057251,2.5503261983394623,79.54545454545455
36,2.579658269882202,2.5702805519104004,78.78787878787878
37,2.5777533054351807,2.5986673533916473,78.78787878787878
38,2.57771897315979,2.6081629196802774,78.03030303030303
39,2.576713800430298,2.6674807568391166,77.27272727272727
40,2.596273183822632,2.709287017583847,75.0
41,3.2997841835021973,2.6050233244895935,71.21212121212122
42,2.6849517822265625,2.518410325050354,75.75757575757575
43,2.617103338241577,2.450607885917028,77.27272727272727
44,2.6166279315948486,2.5600786805152893,74.24242424242425
45,2.6206347942352295,2.5637972354888916,71.21212121212122
46,2.600829601287842,2.7819446325302124,68.93939393939394
47,2.6295788288116455,2.7377461989720664,72.72727272727273
48,2.602182626724243,2.668037156263987,73.48484848484848
49,2.5835659503936768,2.7165560722351074,75.0
50,2.5777573585510254,2.7108317017555237,74.24242424242425
51,2.5757229328155518,2.723780035972595,73.48484848484848
52,2.5737454891204834,2.716855049133301,73.48484848484848
53,2.570794105529785,2.7440116802851358,78.03030303030303
54,2.5710830688476562,2.75461353858312,75.0
55,2.5689496994018555,2.9001490275065103,77.27272727272727
56,2.568941354751587,2.8993695974349976,77.27272727272727
57,2.568493127822876,3.028900424639384,77.27272727272727
58,2.569068431854248,2.9730780124664307,76.51515151515152
59,2.5683913230895996,2.9966471592585244,76.51515151515152
60,2.5678422451019287,3.071169296900431,77.27272727272727
61,2.5680832862854004,3.060372074445089,76.51515151515152
62,2.5674123764038086,3.124668836593628,77.27272727272727
