epoch,train_loss,val_loss,accuracy
0,3.9531795978546143,3.234686533610026,24.242424242424242
1,3.915430784225464,3.234686533610026,24.242424242424242
2,3.787325382232666,3.234686533610026,35.60606060606061
3,3.975107431411743,3.2346664667129517,40.15151515151515
4,4.0741400718688965,3.2343464692433677,27.27272727272727
5,3.9381654262542725,3.2331025997797647,40.15151515151515
6,3.8696255683898926,3.1970091263453164,44.696969696969695
7,3.8236563205718994,3.158811330795288,40.15151515151515
8,3.8901612758636475,3.144376754760742,39.39393939393939
9,3.741264820098877,3.0446483294169107,48.484848484848484
10,3.6382532119750977,3.034556825955709,46.96969696969697
11,3.6179158687591553,2.916823625564575,55.3030303030303
12,3.581083059310913,2.8851704796155295,59.84848484848485
13,3.438570261001587,2.7982438007990518,62.121212121212125
14,3.2959065437316895,2.758446753025055,63.63636363636363
15,3.1557514667510986,2.9310600757598877,56.060606060606055
16,3.188413381576538,3.2215106089909873,46.21212121212121
17,3.248732328414917,2.810188372929891,56.060606060606055
18,3.0213441848754883,2.7146151661872864,62.878787878787875
19,2.9491500854492188,2.730770528316498,59.84848484848485
20,2.8661446571350098,2.6479274233182273,62.878787878787875
21,3.0715417861938477,2.6288956999778748,66.66666666666666
22,2.903918743133545,2.979957938194275,52.27272727272727
23,2.9441261291503906,2.785707732041677,60.60606060606061
24,2.789362668991089,2.6542013684908548,65.15151515151516
25,2.763759136199951,2.780125617980957,61.36363636363637
26,2.7353105545043945,2.6619255344072976,66.66666666666666
27,2.7042438983917236,2.7124539017677307,63.63636363636363
28,2.7877285480499268,2.726510922114054,62.878787878787875
29,2.785853385925293,2.6678111056486764,64.39393939393939
30,2.6212828159332275,2.7113647063573203,65.15151515151516
31,2.5991995334625244,2.6698588033517203,65.9090909090909
32,2.622755527496338,2.692319085200628,63.63636363636363
33,2.5839357376098633,2.7251623272895813,66.66666666666666
34,2.585493564605713,2.7592432300249734,66.66666666666666
35,2.643585205078125,2.756889353195826,64.39393939393939
36,2.6150293350219727,2.783052980899811,63.63636363636363
37,2.5943713188171387,2.7103288968404136,68.18181818181817
38,2.580458164215088,2.721174587806066,65.15151515151516
39,2.5770070552825928,2.7469340364138284,62.121212121212125
40,2.577134370803833,2.776360829671224,65.15151515151516
41,2.5741829872131348,2.81429523229599,64.39393939393939
42,2.572535514831543,2.821337252855301,65.9090909090909
43,2.571873664855957,2.8448010881741843,65.15151515151516
44,2.57259464263916,2.904364546140035,65.9090909090909
45,2.5717885494232178,2.925803909699122,65.15151515151516
46,2.5749573707580566,2.9039091070493064,66.66666666666666
47,2.5732569694519043,2.956095039844513,65.15151515151516
48,2.5727639198303223,2.899279614289602,65.15151515151516
49,2.571833610534668,2.9146946370601654,65.15151515151516
50,2.5712060928344727,2.945577303568522,66.66666666666666
51,2.5709950923919678,2.9716104666392007,66.66666666666666
52,2.5708470344543457,2.964478929837545,65.15151515151516
53,2.5706675052642822,3.01371967792511,66.66666666666666
54,2.5705971717834473,3.00965424378713,66.66666666666666
55,2.5705206394195557,2.9904251098632812,64.39393939393939
56,2.5707356929779053,3.063290317853292,65.9090909090909
57,2.57068133354187,3.0089071790377298,65.9090909090909
58,2.570427894592285,3.040263036886851,66.66666666666666
59,2.5705950260162354,3.072930634021759,66.66666666666666
60,2.570399761199951,3.047874649365743,65.9090909090909
61,2.570279121398926,3.071932077407837,66.66666666666666
62,2.5702710151672363,3.0939515233039856,66.66666666666666
63,2.570213794708252,3.076596200466156,65.9090909090909
64,2.5701372623443604,3.0919458270072937,66.66666666666666
65,2.5701303482055664,3.1182098189989724,66.66666666666666
66,2.570094585418701,3.1019035975138345,65.9090909090909
67,2.570040464401245,3.1158979137738547,66.66666666666666
