epoch,train_loss,val_loss,accuracy
0,3.9374470710754395,3.234686533610026,27.27272727272727
1,3.890209674835205,3.234686533610026,27.27272727272727
2,3.870358943939209,3.234686533610026,28.030303030303028
3,3.965846538543701,3.234668771425883,37.878787878787875
4,3.868485450744629,3.234585444132487,37.878787878787875
5,3.834643840789795,3.2342028617858887,31.818181818181817
6,3.79129958152771,3.232810378074646,40.15151515151515
7,3.7697508335113525,3.228482484817505,28.030303030303028
8,3.685892343521118,3.2081863482793174,29.545454545454547
9,3.639268398284912,3.1704037189483643,40.15151515151515
10,3.57604718208313,3.1092573006947837,47.72727272727273
11,3.586855173110962,3.003651777903239,53.03030303030303
12,3.571486234664917,2.9335652589797974,52.27272727272727
13,3.4661314487457275,2.8943113883336387,55.3030303030303
14,3.480552911758423,2.8907116254170737,56.81818181818182
15,3.490612030029297,2.8682213624318442,57.57575757575758
16,3.426945924758911,2.8771939277648926,56.81818181818182
17,3.30611515045166,2.806926449139913,55.3030303030303
18,3.448424816131592,2.8793205420176187,57.57575757575758
19,3.2960023880004883,2.8218735456466675,56.81818181818182
20,3.2378158569335938,2.864253501097361,56.060606060606055
21,3.1780405044555664,2.7831859787305198,56.060606060606055
22,3.1776254177093506,2.872579336166382,59.09090909090909
23,3.1867382526397705,2.8663199742635093,56.060606060606055
24,3.3837101459503174,3.0154371658960977,49.24242424242424
25,3.444099187850952,2.929344058036804,56.060606060606055
26,3.1917872428894043,2.873555342356364,61.36363636363637
27,3.051527976989746,2.8565030892690024,64.39393939393939
28,3.026294231414795,2.8921751976013184,61.36363636363637
29,2.96651554107666,2.9366313219070435,65.15151515151516
30,2.976545572280884,2.9163946906725564,63.63636363636363
31,3.323949098587036,2.8574270407358804,59.84848484848485
32,3.0294735431671143,2.915931463241577,65.9090909090909
33,2.9290900230407715,2.8567802906036377,66.66666666666666
34,2.8745856285095215,3.149946451187134,54.54545454545454
35,2.956315755844116,2.9196306069691977,64.39393939393939
36,2.8685050010681152,2.8945192098617554,64.39393939393939
37,2.8112547397613525,3.454129378000895,44.696969696969695
38,2.9675545692443848,2.895775079727173,65.9090909090909
39,2.7896766662597656,2.9145795901616416,63.63636363636363
40,2.936819553375244,2.9782326221466064,64.39393939393939
41,2.995887279510498,3.253673255443573,52.27272727272727
42,2.9253523349761963,2.9904936949412027,65.15151515151516
43,2.8423168659210205,3.0483465989430747,65.9090909090909
44,2.7529513835906982,3.024494250615438,63.63636363636363
45,3.4366331100463867,3.0873767932256064,58.333333333333336
46,2.839690685272217,2.980310599009196,68.18181818181817
47,2.8166730403900146,2.9716410040855408,65.9090909090909
48,2.7556538581848145,3.216285506884257,65.15151515151516
49,2.7491254806518555,3.0485800902048745,65.15151515151516
50,2.8330538272857666,3.3168720801671348,63.63636363636363
51,2.891094446182251,2.924649159113566,65.15151515151516
52,3.102112054824829,3.0181373357772827,65.9090909090909
53,2.709031343460083,2.9248228867848716,65.15151515151516
54,2.6673264503479004,3.1293013095855713,67.42424242424242
55,2.6901040077209473,3.0916091998418174,66.66666666666666
56,2.659691333770752,3.1736356019973755,65.9090909090909
57,2.6752264499664307,2.9709928830464682,64.39393939393939
58,3.1229395866394043,3.274655024210612,65.9090909090909
59,2.7793452739715576,3.2880710562070212,62.878787878787875
60,2.6570112705230713,3.1501479148864746,68.18181818181817
61,2.7102749347686768,3.10793129603068,67.42424242424242
62,2.6584577560424805,3.147593140602112,67.42424242424242
63,2.634782075881958,3.091922720273336,68.93939393939394
64,2.6660819053649902,3.200789829095205,65.9090909090909
65,2.693671941757202,3.2168872555096946,65.9090909090909
66,2.664684534072876,3.1906636158625283,65.9090909090909
67,2.6402440071105957,3.2679270108540854,65.15151515151516
68,2.633981943130493,3.203960577646891,69.6969696969697
69,2.6822972297668457,3.2987366120020547,65.9090909090909
70,2.6577131748199463,3.256746153036753,66.66666666666666
71,2.6487486362457275,3.3280566930770874,65.9090909090909
