epoch,train_loss,val_loss,accuracy
0,3.914647102355957,3.234686533610026,23.484848484848484
1,3.81887149810791,3.234686533610026,23.484848484848484
2,3.784586191177368,3.234686533610026,23.484848484848484
3,4.002275466918945,3.234684864679972,23.484848484848484
4,3.861300468444824,3.2346840302149453,18.181818181818183
5,3.8245692253112793,3.234710454940796,23.484848484848484
6,3.7612409591674805,3.2350597778956094,21.96969696969697
7,3.7496297359466553,3.2443350156148276,21.21212121212121
8,3.691164493560791,3.2848676840464273,26.515151515151516
9,3.6531660556793213,3.283274292945862,30.303030303030305
10,3.685894012451172,3.1141969362894693,46.96969696969697
11,3.5948588848114014,3.0482845306396484,49.24242424242424
12,3.5444538593292236,3.052999178568522,47.72727272727273
13,3.5248847007751465,3.0245234171549478,46.96969696969697
14,3.4876136779785156,3.0231808026631675,46.96969696969697
15,3.433516502380371,3.046504338582357,47.72727272727273
16,3.5279781818389893,3.045551856358846,46.96969696969697
17,3.572530508041382,3.0725011030832925,46.96969696969697
18,3.42494535446167,3.0416758060455322,46.96969696969697
19,3.3554093837738037,3.1452291011810303,44.696969696969695
20,3.3888943195343018,3.3151301542917886,40.15151515151515
21,3.418034553527832,3.0741399923960366,46.21212121212121
22,3.3203365802764893,3.0341132481892905,51.515151515151516
23,3.261681079864502,3.050577243169149,53.78787878787878
24,3.2412822246551514,3.0504735708236694,56.81818181818182
25,3.297243595123291,3.124961773554484,52.27272727272727
26,3.210251808166504,3.068217158317566,52.27272727272727
27,3.1744842529296875,3.062366008758545,53.78787878787878
28,3.279276132583618,3.3266043663024902,46.96969696969697
29,3.0660324096679688,3.010259469350179,53.78787878787878
30,3.0387957096099854,3.0906220277150473,48.484848484848484
31,2.9710848331451416,3.129457473754883,54.54545454545454
32,3.0135104656219482,3.0700391133626304,56.060606060606055
33,2.8519368171691895,3.045785903930664,61.36363636363637
34,2.8757002353668213,2.9565305709838867,65.15151515151516
35,2.8118176460266113,2.987011273701986,59.84848484848485
36,3.310307502746582,3.344813426335653,52.27272727272727
37,2.9641661643981934,3.065821409225464,58.333333333333336
38,2.8565080165863037,3.1851141850153604,58.333333333333336
39,2.74458909034729,3.0512729485829673,63.63636363636363
40,2.663299322128296,3.05785079797109,61.36363636363637
41,2.754533290863037,3.0205872654914856,62.878787878787875
42,2.644721508026123,3.0621701876322427,63.63636363636363
43,2.6160643100738525,3.2040281295776367,65.15151515151516
44,2.6352903842926025,3.2416712443033853,65.15151515151516
45,2.781942129135132,3.3036080797513327,55.3030303030303
46,2.617086172103882,3.1276535789171853,62.878787878787875
47,2.729322910308838,3.118062655131022,62.878787878787875
48,2.64345121383667,3.113269885381063,68.18181818181817
49,2.631154775619507,3.24268631140391,62.121212121212125
50,2.5896551609039307,3.2449435790379844,60.60606060606061
51,2.582968235015869,3.2912351886431375,61.36363636363637
52,2.581232786178589,3.3455862204233804,61.36363636363637
53,2.5801072120666504,3.3894288539886475,61.36363636363637
54,2.5793299674987793,3.4290976921717324,61.36363636363637
55,2.578766345977783,3.464085896809896,61.36363636363637
56,2.578342914581299,3.495146711667379,61.36363636363637
57,2.578031301498413,3.5225325425465903,61.36363636363637
58,2.5777766704559326,3.5472134947776794,60.60606060606061
59,2.577549457550049,3.5706603129704795,59.09090909090909
60,2.5774106979370117,3.5929585893948874,59.09090909090909
61,2.5772881507873535,3.6125645438830056,59.09090909090909
62,2.5772414207458496,3.628596067428589,59.09090909090909
63,2.5772907733917236,3.6455506483713784,59.09090909090909
64,2.577319860458374,3.6604604919751487,58.333333333333336
65,2.5777554512023926,3.673461357752482,59.84848484848485
66,2.5772459506988525,3.684503972530365,58.333333333333336
67,2.577500343322754,3.6953043142954507,59.09090909090909
68,2.576794147491455,3.7062236865361533,58.333333333333336
69,2.5766525268554688,3.725584109624227,58.333333333333336
70,2.5765380859375,3.7366531689961753,58.333333333333336
71,2.576474905014038,3.7531951665878296,58.333333333333336
72,2.5764260292053223,3.7666019399960837,58.333333333333336
73,2.5763821601867676,3.7818467219670615,58.333333333333336
