epoch,train_loss,val_loss,accuracy
0,3.905217170715332,3.234686533610026,21.96969696969697
1,3.839599132537842,3.234686533610026,21.96969696969697
2,3.809617280960083,3.234686493873596,44.696969696969695
3,4.731725215911865,3.234686096509298,33.33333333333333
4,3.935053825378418,3.2346694469451904,28.030303030303028
5,3.8384337425231934,3.234487613042196,32.57575757575758
6,3.787405490875244,3.233243227005005,34.090909090909086
7,3.9090218544006348,3.232431411743164,27.27272727272727
8,3.742872476577759,3.2273296117782593,21.21212121212121
9,3.646202564239502,3.161595861117045,23.484848484848484
10,3.6131346225738525,3.162138799826304,24.242424242424242
11,3.5679190158843994,3.1613095005353293,28.78787878787879
12,3.6314151287078857,3.0421253641446433,34.84848484848485
13,3.5213491916656494,3.0023202300071716,43.93939393939394
14,3.423464298248291,2.985163609186808,45.45454545454545
15,3.6022732257843018,2.9411043723424277,53.78787878787878
16,3.5133883953094482,3.0434025526046753,49.24242424242424
17,3.444812774658203,2.9247812827428183,59.84848484848485
18,3.3077073097229004,3.019043525060018,53.78787878787878
19,3.3471145629882812,3.056859016418457,51.515151515151516
20,3.23704195022583,3.109152058760325,52.27272727272727
21,3.1551601886749268,3.0452176332473755,55.3030303030303
22,3.139125347137451,3.1784568230311074,65.15151515151516
23,3.1444292068481445,3.1313262383143106,62.878787878787875
24,3.064140558242798,3.27027161916097,57.57575757575758
25,3.0612454414367676,3.204255700111389,63.63636363636363
26,2.9176137447357178,3.1234100659688315,59.84848484848485
27,3.41888427734375,3.432442307472229,45.45454545454545
28,3.275700807571411,2.97990083694458,57.57575757575758
29,3.127286434173584,2.976310650507609,58.333333333333336
30,3.085371732711792,3.0851245721181235,61.36363636363637
31,2.9271159172058105,3.4965216318766275,59.09090909090909
32,2.9015250205993652,3.4879480997721353,59.09090909090909
33,2.846177577972412,3.2657727797826133,62.878787878787875
34,2.809756278991699,3.706655184427897,57.57575757575758
35,2.8599889278411865,3.175817926724752,60.60606060606061
36,2.7231929302215576,3.378697951634725,62.121212121212125
37,2.7234396934509277,3.4230638345082602,60.60606060606061
38,2.8296265602111816,3.3133079608281455,62.878787878787875
39,2.98305082321167,3.2587080001831055,62.121212121212125
40,2.715280294418335,3.3761998812357583,63.63636363636363
41,2.6594202518463135,3.6830000082651773,62.878787878787875
42,2.6850931644439697,3.5594685872395835,65.15151515151516
43,2.6543257236480713,3.6250061988830566,61.36363636363637
44,2.7657647132873535,3.582925319671631,59.09090909090909
45,2.651890754699707,3.7860438028971353,59.09090909090909
46,2.6835379600524902,3.527694741884867,61.36363636363637
47,2.6264760494232178,3.5601658821105957,63.63636363636363
48,2.6208810806274414,3.64240829149882,62.878787878787875
49,2.6246731281280518,3.5129988193511963,63.63636363636363
50,2.6234586238861084,3.5892515182495117,63.63636363636363
51,2.6119542121887207,3.7902979056040444,59.09090909090909
52,2.601733684539795,3.656555453936259,65.15151515151516
53,2.6038479804992676,3.806343158086141,63.63636363636363
54,2.6014606952667236,3.7286171913146973,63.63636363636363
55,2.597262144088745,3.971245527267456,59.09090909090909
56,2.594020366668701,3.828784227371216,63.63636363636363
57,2.6208512783050537,4.032128731409709,62.878787878787875
58,2.6223957538604736,3.677995800971985,64.39393939393939
59,2.653770685195923,3.4277238647143045,61.36363636363637
60,2.6344237327575684,3.5892978509267173,65.9090909090909
61,2.609696388244629,3.573634147644043,63.63636363636363
62,2.6125550270080566,3.6174920002619424,66.66666666666666
63,2.5958263874053955,3.6914722522099814,63.63636363636363
64,2.5956435203552246,3.799551804860433,65.9090909090909
65,2.592524528503418,3.8399585088094077,62.878787878787875
66,2.5907742977142334,3.884110689163208,64.39393939393939
67,2.5840251445770264,3.9663498401641846,62.121212121212125
68,2.5903196334838867,3.8896895249684653,64.39393939393939
69,2.5874857902526855,4.019293864568074,59.84848484848485
70,2.590916633605957,3.981436014175415,65.15151515151516
71,2.5813100337982178,4.071800549825032,62.121212121212125
72,2.5867490768432617,4.034769217173259,64.39393939393939
73,2.581737518310547,4.115034977595012,62.121212121212125
74,2.5853207111358643,4.121262311935425,62.878787878787875
75,2.5794427394866943,4.201577981313069,61.36363636363637
76,2.583245277404785,4.163904507954915,62.121212121212125
77,2.5784387588500977,4.22244922320048,62.121212121212125
78,2.587224006652832,4.204755862553914,63.63636363636363
79,2.597508668899536,4.1769100824991865,62.121212121212125
80,2.582829475402832,4.2041817506154375,62.878787878787875
81,2.574732780456543,4.254641771316528,62.121212121212125
82,2.5772805213928223,4.250247875849406,61.36363636363637
83,2.5768206119537354,4.349528153737386,62.121212121212125
84,2.577324151992798,4.234321117401123,64.39393939393939
85,2.5875604152679443,4.377402941385905,59.84848484848485
86,2.596540689468384,4.264137903849284,63.63636363636363
87,2.575996160507202,4.2798590660095215,62.121212121212125
88,2.574859380722046,4.345253944396973,62.878787878787875
89,2.575186014175415,4.348921140034993,62.878787878787875
90,2.577876567840576,4.427416880925496,62.878787878787875
91,2.582134485244751,4.4022603034973145,61.36363636363637
92,2.5857653617858887,4.4326441287994385,62.878787878787875
93,2.5745327472686768,4.426222801208496,61.36363636363637
94,2.574212074279785,4.460182825724284,62.121212121212125
